huboid,name,party,office,office_type,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,criminal_record_disclosure,categories,important_categories,공직검증전과_분류수,공직검증전과_건수,체납이력_보유,현체납_보유,전과공개_보유,공직검증전과_보유,공직선거법전과_보유,해당선거구_경쟁률,해당선거구_의원정수,해당선거구_무투표판정기준,해당선거구_비례대표_단일정당명부여부,등록미달여부,검증위험_플래그
100156103,김희수,더불어민주당,시도의원,지역구,전북특별자치도,전주시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156103,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100160786,남관우,더불어민주당,시도의원,지역구,전북특별자치도,전주시제8선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160786,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100158161,서난이,더불어민주당,시도의원,지역구,전북특별자치도,전주시제9선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158161,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100162785,송영훈,더불어민주당,시도의원,지역구,제주특별자치도,제주특별자치도 서귀포시 남원읍선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162785,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100158090,임정은,더불어민주당,시도의원,지역구,제주특별자치도,제주특별자치도 서귀포시 대천동·중문동·예래동선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158090,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100161045,강봉직,더불어민주당,시도의원,지역구,제주특별자치도,제주특별자치도 제주시 애월읍을선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161045,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100162508,한권,더불어민주당,시도의원,지역구,제주특별자치도,제주특별자치도 제주시 일도1동·이도1동·건입동선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162508,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157833,강성의,더불어민주당,시도의원,지역구,제주특별자치도,제주특별자치도 제주시 화북동선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157833,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100164671,윤원준,국민의힘,구시군의회의원,지역구,충청남도,아산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164671,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100162587,류제국,더불어민주당,구시군의회의원,지역구,충청남도,천안시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162587,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100156353,배관중,더불어민주당,구시군의회의원,지역구,충청남도,천안시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156353,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100158361,조성준,국민의힘,구시군의회의원,지역구,충청남도,천안시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158361,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100162798,김영한,국민의힘,구시군의회의원,지역구,충청남도,천안시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162798,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100161384,박종갑,더불어민주당,구시군의회의원,지역구,충청남도,천안시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161384,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100164906,박세나,더불어민주당,기초의원비례,비례,충청남도,부여군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164906,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100161826,임은성,더불어민주당,구시군의회의원,지역구,충청북도,청주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161826,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100161448,정영석,국민의힘,구시군의회의원,지역구,충청북도,청주시카선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161448,0,0천원,0,0천원,2건,폭력; 공무집행방해; 업무방해,,0,0,N,N,Y,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
