huboid,name,party,office,region,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,criminal_record_disclosure
100155304,고옥자,더불어민주당,구시군의회의원,경상남도 김해시마선거구,경상남도,김해시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155304,6668,667만원,0,없음
100155983,윤성규,더불어민주당,시도의원,세종특별자치시 세종특별자치시제2선거구,세종특별자치시,세종특별자치시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155983,6603,660만원,0,1건
100160227,양준식,더불어민주당,구시군의회의원,전라남도 구례군나선거구,전라남도,구례군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160227,6570,657만원,0,1건
100164780,홍육례,더불어민주당,기초의원비례,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164780,6388,639만원,0,1건
100156716,김재광,국민의힘,구시군의회의원,충청남도 논산시가선거구,충청남도,논산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156716,6237,624만원,0,2건
100158972,김광호,더불어민주당,시도의원,인천광역시 영종구제1선거구,인천광역시,영종구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158972,6233,623만원,0,1건
100159280,맹승자,국민의힘,시도의원,부산광역시 기장군제2선거구,부산광역시,기장군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159280,6226,623만원,0,없음
100157951,문교영,더불어민주당,구시군의회의원,충청북도 제천시마선거구,충청북도,제천시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157951,6207,621만원,0,없음
100161927,정지용,국민의힘,시도의원,인천광역시 부평구제3선거구,인천광역시,부평구제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161927,6155,616만원,0,1건
100165753,이지혜,국민의힘,광역의원비례,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165753,6068,607만원,0,없음
100161169,박명옥,더불어민주당,시도의원,경상남도 거제시제1선거구,경상남도,거제시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161169,6010,601만원,0,없음
100159139,김원순,더불어민주당,구시군의회의원,경상남도 고성군가선거구,경상남도,고성군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159139,5923,592만원,0,없음
100155990,문신우,더불어민주당,구시군의회의원,경상남도 양산시라선거구,경상남도,양산시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155990,5912,591만원,0,1건
100154720,고민수,무소속,시도의원,제주특별자치도 제주특별자치도 제주시 노형동을선거구,제주특별자치도,제주특별자치도 제주시 노형동을선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154720,5827,583만원,0,1건
100158842,이동일,국민의힘,구시군의회의원,서울특별시 관악구사선거구,서울특별시,관악구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158842,5814,581만원,5814,없음
100155024,이상원,국민의힘,시도의원,경기도 하남시제1선거구,경기도,하남시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155024,5796,580만원,0,없음
100163202,양정무,국민의힘,시도지사,전북특별자치도 전북특별자치도,전북특별자치도,전북특별자치도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163202,5752,575만원,0,9건
100158537,김영삼,무소속,구시군의회의원,울산광역시 남구다선거구,울산광역시,남구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158537,5733,573만원,0,1건
100163164,모정환,더불어민주당,시도의원,전남광주통합특별시 함평군선거구,전남광주통합특별시,함평군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163164,5658,566만원,0,없음
100157969,김경환,무소속,구시군의회의원,경상북도 문경시가선거구,경상북도,문경시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157969,5580,558만원,0,2건
100163390,이윤구,더불어민주당,시도의원,경상남도 양산시제4선거구,경상남도,양산시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163390,5543,554만원,0,없음
100157614,설승표,국민의힘,구시군의회의원,경상남도 김해시가선거구,경상남도,김해시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157614,5509,551만원,0,없음
100155645,양준모,개혁신당,구시군의회의원,경기도 파주시마선거구,경기도,파주시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155645,5483,548만원,1669,없음
100156298,윤영숙,더불어민주당,구시군의회의원,충청남도 아산시나선거구,충청남도,아산시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156298,5416,542만원,0,없음
100160717,정덕석,무소속,구시군의회의원,경상북도 청도군나선거구,경상북도,청도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160717,5404,540만원,0,2건
100155239,서동학,더불어민주당,시도의원,충청북도 충주시제4선거구,충청북도,충주시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155239,5398,540만원,0,1건
100163300,김혁종,무소속,국회의원(재보궐),충청남도 공주시부여군청양군,충청남도,공주시부여군청양군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163300,5395,540만원,0,3건
100156061,류정화,더불어민주당,구시군의회의원,경기도 평택시바선거구,경기도,평택시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156061,5386,539만원,0,없음
100161764,이태모,국민의힘,구시군의회의원,충청남도 논산시다선거구,충청남도,논산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161764,5332,533만원,0,없음
100155512,이용철,더불어민주당,구시군의회의원,강원특별자치도 원주시사선거구,강원특별자치도,원주시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155512,5314,531만원,5138,없음
100158156,박지혁,국민의힘,시도의원,경상북도 의성군제1선거구,경상북도,의성군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158156,5309,531만원,0,1건
100163530,강한곤,국민의힘,구시군의회의원,대구광역시 달서구라선거구,대구광역시,달서구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163530,5236,524만원,0,3건
100161184,한신,더불어민주당,시도의원,서울특별시 성북구제1선거구,서울특별시,성북구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161184,5203,520만원,0,없음
100159346,이재진,더불어민주당,구시군의회의원,인천광역시 영종구나선거구,인천광역시,영종구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159346,5199,520만원,0,없음
100160181,이은창,더불어민주당,구시군의회의원,전라남도 함평군가선거구,전라남도,함평군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160181,5164,516만원,0,없음
100162468,최건,국민의힘,구시군의회의원,대구광역시 동구마선거구,대구광역시,동구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162468,5145,515만원,0,3건
100158191,김선희,국민의힘,시도의원,경기도 용인시제6선거구,경기도,용인시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158191,5112,511만원,0,없음
100156305,신동이,더불어민주당,구시군의회의원,전북특별자치도 전주시차선거구,전북특별자치도,전주시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156305,5110,511만원,0,없음
100160389,김영진,국민의힘,구시군의회의원,충청남도 예산군라선거구,충청남도,예산군라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160389,5090,509만원,0,6건
100160014,신창진,무소속,구시군의회의원,경상남도 산청군나선거구,경상남도,산청군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160014,5038,504만원,0,없음
100161424,김태계,국민의힘,시도의원,인천광역시 미추홀구제3선거구,인천광역시,미추홀구제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161424,4982,498만원,0,3건
100161816,서진수,더불어민주당,시도의원,울산광역시 남구제2선거구,울산광역시,남구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161816,4951,495만원,0,1건
100164014,김혜원,국민의힘,기초의원비례,대전광역시 동구,대전광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164014,4904,490만원,0,없음
100161144,권창환,국민의힘,구시군의회의원,부산광역시 수영구가선거구,부산광역시,수영구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161144,4890,489만원,0,없음
100154808,백철,무소속,기초단체장,서울특별시 강서구,서울특별시,강서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154808,4885,489만원,0,없음
100162117,손도신,국민의힘,시도의원,충청남도 아산시제4선거구,충청남도,아산시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162117,4863,486만원,0,2건
100161499,박상영,더불어민주당,구시군의회의원,경기도 광주시라선거구,경기도,광주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161499,4777,478만원,0,3건
100160836,한진수,국민의힘,구시군의회의원,서울특별시 강동구가선거구,서울특별시,강동구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160836,4713,471만원,0,없음
100161789,이승우,무소속,구시군의회의원,경상북도 김천시다선거구,경상북도,김천시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161789,4608,461만원,0,없음
100159259,손재호,더불어민주당,구시군의회의원,부산광역시 부산진구가선거구,부산광역시,부산진구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159259,4596,460만원,0,없음
100159370,위정복,무소속,구시군의회의원,충청북도 영동군가선거구,충청북도,영동군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159370,4571,457만원,0,1건
100157754,김금희,국민의힘,구시군의회의원,서울특별시 관악구가선거구,서울특별시,관악구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157754,4567,457만원,961,1건
100164281,최상미,국민의힘,기초의원비례,충청북도 진천군,충청북도,진천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164281,4552,455만원,4552,없음
100155929,허희준,더불어민주당,구시군의회의원,경기도 안양시다선거구,경기도,안양시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155929,4508,451만원,0,1건
100160898,황경화,국민의힘,구시군의회의원,강원특별자치도 홍천군가선거구,강원특별자치도,홍천군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160898,4486,449만원,4486,2건
100155789,김태호,더불어민주당,구시군의회의원,서울특별시 영등포구바선거구,서울특별시,영등포구바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155789,4476,448만원,0,1건
100162787,김동진,더불어민주당,시도의원,강원특별자치도 양양군선거구,강원특별자치도,양양군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162787,4448,445만원,0,없음
100163175,손병찬,무소속,구시군의회의원,경상남도 하동군다선거구,경상남도,하동군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163175,4404,440만원,0,없음
100162893,윤병열,국민의힘,구시군의회의원,경상남도 의령군다선거구,경상남도,의령군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162893,4401,440만원,0,없음
100164269,김현지,더불어민주당,기초의원비례,서울특별시 구로구,서울특별시,구로구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164269,4302,430만원,0,없음
100163480,오우택,국민의힘,구시군의회의원,부산광역시 부산진구가선거구,부산광역시,부산진구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163480,4295,430만원,0,1건
100160502,하재선,무소속,구시군의회의원,경기도 가평군가선거구,경기도,가평군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160502,4237,424만원,0,3건
100155807,안계명,더불어민주당,시도의원,경기도 평택시제5선거구,경기도,평택시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155807,4221,422만원,0,1건
100162778,백일권,국민의힘,구시군의회의원,대구광역시 서구라선거구,대구광역시,서구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162778,4205,421만원,0,3건
100154426,신승현,더불어민주당,구시군의회의원,서울특별시 구로구가선거구,서울특별시,구로구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154426,4154,415만원,0,없음
100165093,김미선,더불어민주당,기초의원비례,경상남도 사천시,경상남도,사천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165093,4145,415만원,0,없음
100157944,박영근,조국혁신당,구시군의회의원,전라남도 목포시사선거구,전라남도,목포시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157944,4083,408만원,0,3건
100158988,이재익,더불어민주당,구시군의회의원,충청북도 보은군가선거구,충청북도,보은군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158988,4028,403만원,0,1건
100160208,김영범,국민의힘,구시군의회의원,경상북도 울릉군가선거구,경상북도,울릉군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160208,3994,399만원,0,3건
100161823,한원찬,국민의힘,시도의원,경기도 수원시제6선거구,경기도,수원시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161823,3976,398만원,0,2건
100162539,노성철,더불어민주당,시도의원,서울특별시 동작구제3선거구,서울특별시,동작구제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162539,3951,395만원,0,2건
100162800,김미영,국민의힘,구시군의회의원,경기도 화성시바선거구,경기도,화성시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162800,3946,395만원,0,없음
100155217,김정규,국민의힘,구시군의회의원,경상북도 상주시가선거구,경상북도,상주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155217,3944,394만원,0,없음
100162388,남정호,국민의힘,구시군의회의원,대구광역시 수성구나선거구,대구광역시,수성구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162388,3938,394만원,0,1건
100154922,이진,더불어민주당,구시군의회의원,강원특별자치도 원주시자선거구,강원특별자치도,원주시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154922,3856,386만원,0,없음
100154464,손동호,조국혁신당,구시군의회의원,부산광역시 강서구가선거구,부산광역시,강서구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154464,3853,385만원,0,없음
100162493,유지웅,국민의힘,구시군의회의원,서울특별시 서초구다선거구,서울특별시,서초구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162493,3843,384만원,0,1건
100161209,박성민,더불어민주당,구시군의회의원,경기도 광명시가선거구,경기도,광명시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161209,3824,382만원,0,없음
100163682,이정임,더불어민주당,구시군의회의원,경상북도 구미시바선거구,경상북도,구미시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163682,3823,382만원,0,2건
100162369,최인순,국민의힘,구시군의회의원,서울특별시 영등포구나선거구,서울특별시,영등포구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162369,3775,378만원,0,없음
100158243,김민섭,국민의힘,구시군의회의원,서울특별시 강북구라선거구,서울특별시,강북구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158243,3756,376만원,0,3건
100155247,박은정,국민의힘,구시군의회의원,대전광역시 대덕구나선거구,대전광역시,대덕구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155247,3755,376만원,0,없음
100161338,백종진,국민의힘,시도의원,경기도 광명시제1선거구,경기도,광명시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161338,3711,371만원,2831,1건
100158635,김종국,더불어민주당,구시군의회의원,인천광역시 제물포구나선거구,인천광역시,제물포구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158635,3672,367만원,0,1건
100154619,김주년,조국혁신당,구시군의회의원,전북특별자치도 전주시다선거구,전북특별자치도,전주시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154619,3667,367만원,0,3건
100163016,전용길,조국혁신당,구시군의회의원,충청남도 천안시바선거구,충청남도,천안시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163016,3661,366만원,0,2건
100160059,김주석,더불어민주당,시도의원,경상남도 함안군제1선거구,경상남도,함안군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160059,3563,356만원,0,3건
100162230,김득환,더불어민주당,시도의원,경상북도 구미시제6선거구,경상북도,구미시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162230,3552,355만원,0,1건
100157515,박지효,국민의힘,구시군의회의원,서울특별시 송파구차선거구,서울특별시,송파구차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157515,3519,352만원,0,없음
100165549,이지연,개혁신당,기초의원비례,경상남도 창원시,경상남도,창원시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165549,3512,351만원,0,없음
100162547,윤종호,국민의힘,시도의원,경상북도 구미시제6선거구,경상북도,구미시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162547,3508,351만원,0,없음
100162060,김현찬,국민의힘,구시군의회의원,경상북도 의성군가선거구,경상북도,의성군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162060,3448,345만원,0,1건
100165447,오유진,국민의힘,기초의원비례,경기도 파주시,경기도,파주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165447,3404,340만원,2512,없음
100157193,정무신,더불어민주당,구시군의회의원,충청북도 청주시나선거구,충청북도,청주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157193,3399,340만원,0,없음
100160127,이정희,국민의힘,구시군의회의원,경상남도 창원시마선거구,경상남도,창원시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160127,3357,336만원,0,없음
100157560,남궁윤,더불어민주당,구시군의회의원,전북특별자치도 김제시가선거구,전북특별자치도,김제시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157560,3348,335만원,0,없음
100163912,김대진,국민의힘,시도의원,경상북도 안동시제1선거구,경상북도,안동시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163912,3307,331만원,0,2건
100161694,장영진,무소속,구시군의회의원,부산광역시 동래구마선거구,부산광역시,동래구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161694,3303,330만원,0,없음
100156660,이주연,더불어민주당,구시군의회의원,경기도 용인시차선거구,경기도,용인시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156660,3301,330만원,0,없음
100161712,권기창,국민의힘,기초단체장,경상북도 안동시,경상북도,안동시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161712,3265,327만원,0,없음
100158774,홍정우,국민의힘,구시군의회의원,인천광역시 강화군나선거구,인천광역시,강화군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158774,3245,325만원,0,없음
100155866,이정학,더불어민주당,기초단체장,강원특별자치도 동해시,강원특별자치도,동해시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155866,3240,324만원,0,없음
100158297,박은미,더불어민주당,기초단체장,경기도 양평군,경기도,양평군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158297,3236,324만원,0,없음
100165261,이경미,국민의힘,기초의원비례,서울특별시 성동구,서울특별시,성동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165261,3228,323만원,0,없음
100163213,김규성,무소속,구시군의회의원,인천광역시 옹진군다선거구,인천광역시,옹진군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163213,3188,319만원,0,없음
100161207,정능호,더불어민주당,구시군의회의원,대전광역시 서구라선거구,대전광역시,서구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161207,3181,318만원,0,없음
100157123,김광선,국민의힘,시도의원,경기도 파주시제2선거구,경기도,파주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157123,3171,317만원,0,1건
100158428,이재덕,더불어민주당,구시군의회의원,경기도 여주시나선거구,경기도,여주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158428,3166,317만원,0,2건
100160602,이현명,더불어민주당,시도의원,전남광주통합특별시 진도군선거구,전남광주통합특별시,진도군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160602,3156,316만원,0,1건
100162898,차우미,더불어민주당,시도의원,대구광역시 달서구제3선거구,대구광역시,달서구제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162898,3155,316만원,0,없음
100163389,신윤경,더불어민주당,구시군의회의원,서울특별시 은평구바선거구,서울특별시,은평구바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163389,3143,314만원,0,없음
100159879,김철우,더불어민주당,기초단체장,전라남도 보성군,전라남도,보성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159879,3124,312만원,0,2건
100157820,박오임,국민의힘,구시군의회의원,서울특별시 금천구나선거구,서울특별시,금천구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157820,3114,311만원,0,없음
100154819,김우성,더불어민주당,시도의원,인천광역시 연수구제2선거구,인천광역시,연수구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154819,3110,311만원,0,없음
100165035,방지현,더불어민주당,광역의원비례,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165035,3046,305만원,0,없음
100157785,이영란,더불어민주당,구시군의회의원,부산광역시 북구가선거구,부산광역시,북구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157785,3041,304만원,0,없음
100162726,최혜숙,국민의힘,구시군의회의원,서울특별시 양천구아선거구,서울특별시,양천구아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162726,3037,304만원,0,없음
100154232,이정석,국민의힘,구시군의회의원,경상북도 영주시가선거구,경상북도,영주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154232,2994,299만원,0,없음
100154209,오춘근,국민의힘,구시군의회의원,경상남도 창원시다선거구,경상남도,창원시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154209,2954,295만원,0,1건
100164450,박창석,국민의힘,시도의원,대구광역시 군위군선거구,대구광역시,군위군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164450,2873,287만원,0,7건
100165060,박영애,기본소득당,광역의원비례,강원특별자치도 강원특별자치도,강원특별자치도,강원특별자치도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165060,2869,287만원,0,없음
100160197,채명기,더불어민주당,시도의원,경기도 수원시제8선거구,경기도,수원시제8선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160197,2800,280만원,0,1건
100161833,임종훈,무소속,구시군의회의원,경기도 포천시가선거구,경기도,포천시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161833,2797,280만원,0,1건
100158084,조재영,국민의힘,구시군의회의원,부산광역시 사하구다선거구,부산광역시,사하구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158084,2792,279만원,0,1건
100158267,오재영,국민의힘,구시군의회의원,서울특별시 동작구가선거구,서울특별시,동작구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158267,2786,279만원,0,없음
100165183,권애임,더불어민주당,기초의원비례,전라남도 순천시,전라남도,순천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165183,2777,278만원,0,없음
100162374,이상욱,국민의힘,시도의원,부산광역시 동구제1선거구,부산광역시,동구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162374,2767,277만원,0,1건
